Iteracion,a,b,xr,f(xr),Error%
1,0,2,1,-1,0
2,1,2,1,33333333333333,-0,222222222222222,25
3,1,33333333333333,2,1,4,-0,0400000000000003,4,76190476190476
4,1,4,2,1,41176470588235,-0,00692041522491316,0,833333333333346
5,1,41176470588235,2,1,41379310344828,-0,00118906064209301,0,143472022955513
